time,lbx,lby,lbz,rbx,rby,rbz,ltx,lty,ltz,rtx,rty,rtz
898.1649,-0.1121895,0.9612268,0.7595963,0.2544467,1.41012,0.486588,0.302759,1.322222,1.594761,0.3142372,2.325194,0.08775929
898.2025,-0.07935466,1.206561,0.7600061,0.369855,1.32341,0.4639485,0.2106536,2.067656,1.177633,0.6467672,2.196696,0.06308511
898.2395,-0.1279173,1.361742,0.7188371,0.4527361,1.200851,0.5517134,-0.05646761,2.353024,0.8295408,0.8988332,2.08521,0.6892147
898.2776,-0.1879257,1.426757,0.6743955,0.4752848,0.938647,0.650124,-0.1402079,2.416646,0.5408193,0.7732583,1.191393,1.57063
898.3152,-0.2481441,1.413854,0.6684681,0.4464347,0.59427,0.4353803,-0.0312397,2.364828,0.4480143,0.5950748,-0.3866582,0.5606242
898.3521,-0.3559155,1.344359,0.7673941,0.4427705,0.6147909,0.3126825,-0.240385,2.280881,1.098423,0.5807443,-0.3616297,0.4787131
898.3896,-0.4929802,1.159397,0.8419955,0.4594027,0.6602854,0.3138075,-0.6103719,1.557307,1.751878,0.578295,-0.326517,0.4237418
898.4269,-0.6006097,0.8872048,0.739503,0.4724982,0.7451389,0.3994286,-0.9268084,0.2264714,1.41554,0.4968603,-0.186923,0.7609078
898.4645,-0.5745054,0.7871876,0.489893,0.5330589,0.8955896,0.5169736,-0.6344396,-0.2101112,0.4474299,0.7020018,0.1723714,1.186611
898.5023,-0.5704855,0.8300968,0.3908614,0.5872297,1.137601,0.6355876,-0.566143,-0.1491954,0.1884561,0.8154155,0.9730266,1.595195
898.5394,-0.5786025,0.9010694,0.3829085,0.5905507,1.43503,0.6740788,-0.5026199,-0.05833119,0.111289,0.7110698,2.005037,1.486832
898.5772,-0.6024175,0.9673153,0.484852,0.5586434,1.708388,0.5469764,-0.5590712,-0.01312792,0.6768212,0.5314401,2.70801,0.5431751
898.6151,-0.6635593,1.10144,0.6014701,0.4892914,1.759165,0.3815542,-0.8097101,0.3195812,1.207553,0.3483766,2.542396,-0.223998
898.6523,-0.7220268,1.327234,0.7055259,0.4543809,1.723845,0.3414595,-1.038086,1.130707,1.633687,0.3619486,2.473926,-0.3133959
898.6899,-0.6906252,1.632008,0.710868,0.4099954,1.635588,0.356912,-0.8211315,2.487448,1.212058,0.45508,2.320552,-0.3702687
898.7277,-0.5272814,1.745547,0.5291223,0.3240824,1.529067,0.4685198,-0.1374331,2.552014,0.08456677,0.2616251,2.404347,-0.0110468
898.7649,-0.4394827,1.692575,0.472913,0.2502854,1.331149,0.6925454,-0.04365653,2.341206,-0.1771634,0.2474582,2.195369,1.19565
898.8024,-0.3889664,1.641355,0.5189316,0.1570713,0.8422139,0.7299268,-0.1207813,2.443286,-0.0149076,0.1583995,0.2715176,1.551087
898.8401,-0.3268173,1.542697,0.6090008,0.0603417,0.6451332,0.4412676,-0.06999654,2.463683,0.3160394,-0.1101553,-0.3234604,0.6222577
898.8772,-0.2874515,1.399733,0.7422045,0.05228752,0.6359338,0.3477824,-0.08736295,2.34258,1.008671,-0.224816,-0.3162841,0.4762151
898.9148,-0.2672255,0.9792246,0.8574814,0.05771326,0.6873557,0.3417954,-0.1947017,0.7530537,1.828866,-0.2971773,-0.2448423,0.412928
898.9523,-0.2277883,0.7029214,0.6543255,0.1132143,0.7488308,0.4849722,0.04768464,-0.1748941,1.046186,-0.05884501,-0.1080569,0.9709136
898.9895,-0.2631004,0.6543437,0.51999,0.190862,0.9044786,0.6504481,-0.03005189,-0.3055681,0.6757392,0.2339951,0.3744397,1.497324
899.0272,-0.3252541,0.6860596,0.5111132,0.2071375,1.195196,0.78329,-0.2563413,-0.3055473,0.6205069,0.2358694,1.436325,1.753358
899.0646,-0.3275303,0.7529788,0.611885,0.2039414,1.53311,0.7335349,-0.2174644,-0.1457008,1.036456,0.1389726,2.459006,1.105685
899.1027,-0.3313562,0.8881605,0.736681,0.2084701,1.699474,0.5460865,-0.2177485,0.1872087,1.440783,0.08071718,2.622873,0.1841291
899.14,-0.320348,1.12114,0.8705192,0.2351481,1.688798,0.4155576,-0.1666396,1.055016,1.856421,-0.04287668,2.315497,-0.3124202
899.1778,-0.3041827,1.431414,0.8755398,0.3102527,1.64581,0.4044698,-0.149162,2.193439,1.504258,0.2218457,2.372083,-0.2772278
899.2149,-0.303718,1.622629,0.7398234,0.367422,1.580008,0.4653744,-0.2139866,2.618354,0.7179375,0.3429984,2.477234,0.02447814
899.2524,-0.2976833,1.673612,0.5849993,0.4250479,1.445434,0.5645744,-0.2158763,2.499131,0.02658433,0.4112519,2.442554,0.6391454
899.29,-0.2851489,1.621089,0.5054776,0.5127364,1.193402,0.6614923,-0.2742645,2.237642,-0.2817612,0.8474457,1.778024,1.400537
899.3279,-0.2427018,1.563108,0.5504846,0.4964093,0.756852,0.5735138,-0.3398738,2.322641,-0.09268528,0.7816601,-0.007680595,1.151547
899.3645,-0.1504711,1.476268,0.6731027,0.4064072,0.6247112,0.351162,-0.109425,2.449717,0.447907,0.5467067,-0.3427529,0.5617069
899.4021,-0.04289955,1.262342,0.8512555,0.3818447,0.615015,0.2528102,0.2065784,2.005579,1.47203,0.3780266,-0.3848705,0.2674625
899.4396,0.01418434,0.8576695,0.859026,0.3912912,0.6222063,0.2643352,0.2997217,0.4188226,1.711013,0.3633159,-0.3670803,0.4076166
899.4775,0.02569504,0.6446723,0.6388662,0.4418115,0.6452715,0.3235854,0.4603443,-0.2023298,0.9449176,0.5717413,-0.2967501,0.6329613
899.5147,-0.03183022,0.597134,0.4731603,0.4812776,0.713227,0.4211834,0.2523988,-0.3577873,0.387491,0.5652672,-0.1220422,0.964572
899.5523,-0.0775005,0.6116616,0.4204616,0.5310534,0.8533236,0.5651194,0.08502626,-0.3518524,0.2077973,0.7084733,0.4580083,1.466367
899.5898,-0.05369249,0.6284498,0.4746118,0.5594325,1.104309,0.6673128,0.2024871,-0.3379126,0.4973256,0.8132718,1.58638,1.505867
899.6272,-0.02830825,0.6764098,0.5783377,0.5326934,1.358062,0.6022347,0.3066826,-0.2136803,0.8874024,0.8857063,2.278381,0.7707391
899.6648,0.001688918,0.7716471,0.7219472,0.4584852,1.475764,0.5155546,0.4238835,0.195363,1.421696,0.4969907,2.464793,0.3729376
899.7037,0.005684949,0.990961,0.8665837,0.3859012,1.50454,0.4589477,0.3448066,1.195034,1.784925,0.32669,2.423777,0.06972048
899.7397,-0.0580907,1.268373,0.8671127,0.3475021,1.463693,0.4392467,0.1420301,2.093714,1.395094,0.5090543,2.273372,-0.1249539
899.7773,-0.1407403,1.446164,0.7591889,0.2670346,1.388099,0.5004427,0.03876776,2.429407,0.7274092,0.5422025,2.215384,0.01066387
899.8151,-0.2329671,1.498424,0.6564751,0.1256995,1.266424,0.6643506,-0.02041385,2.389901,0.2563612,0.3079944,2.216777,0.9165366
899.8522,-0.3375062,1.474382,0.6331539,-0.08399585,0.9392283,0.7646493,-0.08294016,2.389962,0.3218506,-0.4471315,1.000486,1.69437
899.8901,-0.4490307,1.376993,0.7106003,-0.1381896,0.6035206,0.5072512,-0.2690243,2.326129,0.9689355,-0.5267469,-0.3060465,0.654598
899.9276,-0.5852625,1.124849,0.7916039,-0.1103172,0.5972762,0.3496848,-0.7046202,1.383138,1.75027,-0.5626443,-0.2826211,0.2041472
899.9647,-0.6655446,0.7980426,0.6194654,-0.04272789,0.5838891,0.4340135,-1.013005,0.0133931,1.132882,-0.08807644,-0.3795846,0.6979491
900.002,-0.6016745,0.6943037,0.3845431,-0.08446169,0.6362946,0.5365462,-0.5575477,-0.304009,0.346797,-0.2509954,-0.23191,1.003973
900.0395,-0.5763294,0.7081103,0.277834,-0.1266344,0.7403099,0.6734288,-0.3828956,-0.2524236,0.07793969,-0.4325736,0.1275608,1.402085
900.0773,-0.5966576,0.747439,0.2479492,-0.1417624,0.9923064,0.8327968,-0.4642375,-0.1666364,-0.1353671,-0.3923593,1.329517,1.74026
900.1152,-0.6172883,0.7556153,0.3288536,-0.06149612,1.27433,0.805905,-0.5485724,-0.2392372,0.2543773,0.1256635,2.129271,1.289689
900.1522,-0.6517531,0.8071918,0.4911507,0.03086851,1.401312,0.6964769,-0.7352987,-0.05608481,0.9889195,0.1425058,2.394842,0.6755694
900.1898,-0.6739033,0.9824212,0.6760405,0.1287307,1.41665,0.6066864,-0.9094546,0.8181497,1.633919,0.327508,2.346323,0.2965316
900.2275,-0.6402698,1.268818,0.7139214,0.2201647,1.358611,0.5661213,-0.791172,2.020576,1.355862,0.4596289,2.254013,0.1907384
900.265,-0.5572168,1.435261,0.6169618,0.2966085,1.267505,0.6087534,-0.4694446,2.425968,0.7208596,0.5006186,2.245907,0.5754511
900.3024,-0.4659176,1.491836,0.536972,0.39325,1.099313,0.6638064,-0.1801118,2.420113,0.2990274,0.7393796,1.881284,1.182184
900.34,-0.4005367,1.473421,0.4970614,0.4702619,0.812299,0.6298938,0.1138892,2.229605,0.09264636,1.024909,0.7008458,1.454481
900.3779,-0.4217401,1.409638,0.5775749,0.3987621,0.5853061,0.4049816,0.005288899,2.303824,0.4431264,0.5457727,-0.3846363,0.5988878
900.4149,-0.5304064,1.207071,0.7701327,0.4521161,0.601744,0.2706536,-0.563676,1.763608,1.600289,0.9462774,-0.2624054,0.3657869
900.4523,-0.6021856,0.831939,0.7238209,0.4247662,0.6070899,0.3084807,-0.859239,0.242403,1.489569,0.7579164,-0.2602117,0.6783444
900.4896,-0.5494393,0.6541554,0.4536833,0.3646531,0.6117343,0.3665062,-0.6657493,-0.3382344,0.4941148,0.5774192,-0.2666616,0.794468
900.5276,-0.4857308,0.6605358,0.3145424,0.2984363,0.628924,0.4711686,-0.406145,-0.3037084,0.06175888,0.4845906,-0.15971,1.057175
900.5648,-0.4369985,0.690574,0.2764875,0.1280159,0.6777884,0.5841694,-0.3043267,-0.2008283,-0.1568719,-0.1572672,-0.01364893,1.247892
900.6024,-0.3827413,0.6626519,0.3331001,-0.03922064,0.8550239,0.6821493,-0.2213057,-0.3108391,0.171069,-0.7113566,0.716229,1.409452
900.6397,-0.3219409,0.648807,0.4253115,-0.02739661,1.121864,0.7654208,-0.1062201,-0.3205242,0.5430454,-0.2576806,1.703282,1.545756
900.6777,-0.2328207,0.6829416,0.5727017,0.09142798,1.308378,0.7339449,0.1606702,-0.111895,1.034654,0.3363169,2.124807,1.256892
900.7156,-0.1357978,0.8434783,0.7810561,0.2218407,1.399248,0.650647,0.2131607,0.7482778,1.713346,0.5166385,2.348212,0.7627257
900.7531,-0.05897705,1.097909,0.8470078,0.326383,1.399812,0.5356391,0.1529379,1.730819,1.591666,0.480705,2.303821,0.1369496
900.7905,-0.001326159,1.300683,0.7842813,0.4260353,1.294406,0.5256304,0.2863199,2.244575,0.9465386,0.6506028,2.205671,0.1804278
900.8276,-0.02210226,1.399362,0.7116668,0.5047492,1.145848,0.6376001,0.2066278,2.353316,0.5176208,0.8893293,2.017823,0.9405146
900.8651,-0.09503182,1.422185,0.6831374,0.5250713,0.8361701,0.7153339,0.04816093,2.370353,0.3994569,0.8013936,0.8682317,1.675864
900.9034,-0.1758034,1.404206,0.7036173,0.4453279,0.5528751,0.4278491,-0.02601619,2.369603,0.4901388,0.3969021,-0.4416233,0.334962
900.9404,-0.2672332,1.328998,0.7882346,0.4254753,0.6126517,0.3411191,0.09077591,2.23972,0.9941808,0.2378954,-0.3687891,0.3809681
900.9775,-0.4504888,1.125865,0.886714,0.4516136,0.6567655,0.362089,-0.4824061,1.498677,1.814072,0.3951972,-0.3397274,0.4238902
901.0148,-0.5919254,0.8324806,0.7728661,0.4688748,0.7087683,0.4451447,-0.9864351,0.1751649,1.414971,0.3795823,-0.2122706,0.8242413
901.0523,-0.5360402,0.7137005,0.4427914,0.5253181,0.7944822,0.5440533,-0.5487895,-0.2506799,0.1785793,0.5427799,-0.001579165,1.149017
901.0899,-0.5080835,0.7427906,0.3435646,0.5672887,0.9375297,0.6767342,-0.389862,-0.1985218,0.02740842,0.7099298,0.6388432,1.620365
901.1281,-0.5199139,0.7622994,0.3063693,0.5746236,1.189403,0.7537497,-0.4377882,-0.1402988,-0.1162088,0.7735739,1.80133,1.519233
901.1649,-0.5116353,0.7568058,0.3654063,0.5429897,1.414345,0.6441311,-0.3641382,-0.2295626,0.2924548,0.8755643,2.356698,0.6810734
901.2023,-0.5422056,0.7889813,0.4973111,0.4572307,1.491037,0.5411198,-0.5088411,-0.1233439,0.905416,0.4752043,2.458953,0.2904909
901.2404,-0.5963494,0.9296406,0.6871676,0.3949872,1.479116,0.4835401,-0.8104949,0.5875309,1.602101,0.2395437,2.372119,0.06118596
901.278,-0.5849239,1.218091,0.773403,0.3780885,1.410649,0.4777218,-0.8231222,1.93022,1.433808,0.3468705,2.2616,-0.04659501
901.3154,-0.4974789,1.405432,0.7036273,0.3656144,1.317262,0.5672616,-0.4163441,2.383807,0.8938907,0.5934018,2.248723,0.2835476
901.3528,-0.4142428,1.476525,0.6493004,0.2974882,1.140766,0.7433618,-0.1717762,2.443781,0.5742932,0.5471799,1.912626,1.328072
901.3902,-0.3526547,1.480676,0.6009249,0.1284468,0.7384954,0.7602835,-0.03858241,2.370641,0.2702896,-0.08515665,0.1789967,1.561117
901.4279,-0.3204856,1.432639,0.61,0.03674584,0.5770937,0.4563607,0.00630641,2.332577,0.321348,-0.3175682,-0.3578267,0.4367265
901.4648,-0.2980569,1.32421,0.7083379,0.04124265,0.5810899,0.3795466,-0.02251795,2.280529,0.8059686,-0.3749099,-0.3277835,0.4072291
901.5024,-0.2996238,1.073555,0.8513065,0.1052366,0.5632371,0.403275,-0.2163286,1.444487,1.776224,0.02650721,-0.4109604,0.6147954
901.5399,-0.2995885,0.7265199,0.7456289,0.1337483,0.5740203,0.4431005,-0.3915788,0.09882981,1.518638,0.1700758,-0.37574,0.7539635
901.5776,-0.2432191,0.6091846,0.5260267,0.1575209,0.5982448,0.4972816,-0.1467987,-0.3360699,0.837791,0.1792457,-0.2912501,0.9537102
901.6149,-0.2029375,0.6143785,0.4488083,0.1803627,0.6685631,0.5949402,-0.01268545,-0.2960324,0.8161721,0.1344271,0.01636654,1.351597
901.6523,-0.2109289,0.614432,0.4059313,0.173742,0.8490914,0.7224178,-0.093548,-0.3054457,0.7801597,0.06140104,0.8640087,1.715976
901.6901,-0.2091462,0.6249046,0.4057573,0.2193141,1.101675,0.7438218,-0.08445701,-0.2926874,0.7832192,0.4888964,1.706622,1.493064
901.7276,-0.2179656,0.6507929,0.4618027,0.2372559,1.278068,0.6824638,-0.08720243,-0.2355303,0.9060235,0.3245587,2.189509,1.084525
901.7656,-0.2606316,0.7429101,0.6300029,0.2718261,1.370561,0.6098768,-0.3431936,0.2422116,1.491678,0.2807453,2.367025,0.6934287
901.8027,-0.27611,0.9436492,0.7637962,0.3348963,1.377361,0.542232,-0.4741999,1.119568,1.728064,0.420504,2.357532,0.3635262
901.84,-0.2448146,1.213218,0.7873293,0.3886622,1.313849,0.5202318,-0.3430944,2.01296,1.379574,0.4679417,2.290369,0.3199228
901.8776,-0.193431,1.383828,0.7031021,0.4647773,1.175965,0.5982116,-0.1160513,2.379706,0.7504224,0.7695807,2.081072,0.8946489
901.9152,-0.1443749,1.4297,0.6024879,0.4972334,0.8635733,0.6749658,-0.02375351,2.329009,0.1821384,0.8719263,0.7476441,1.594838
901.9529,-0.1111373,1.394812,0.5912662,0.3887435,0.5991307,0.4369728,-0.08171599,2.262567,0.09514552,0.3462396,-0.3868092,0.5985774
901.99,-0.05114594,1.303137,0.7135766,0.3723223,0.595461,0.3544437,-0.01232553,2.302026,0.7402921,0.2818287,-0.3541671,0.6544728
902.0273,0.0326627,1.054369,0.8618906,0.3986602,0.595216,0.3084287,0.3185828,1.524998,1.696611,0.3691154,-0.3944082,0.4490396
902.0647,0.04268739,0.7415619,0.8169684,0.4396077,0.6021433,0.3296443,0.2969001,0.2781571,1.665869,0.5527034,-0.3625383,0.5675493
902.103,0.02376491,0.5583334,0.5517475,0.4810942,0.6438617,0.3820002,0.3192055,-0.3789859,0.7365376,0.5792509,-0.2884387,0.730111
902.1397,-0.0176478,0.5548479,0.4249955,0.5118032,0.7193748,0.4876249,0.2218901,-0.4153478,0.3883601,0.6030067,-0.02781075,1.145953
902.1772,-0.05205021,0.5726851,0.4062049,0.5543904,0.8865717,0.6318225,0.1356353,-0.406868,0.3337473,0.750754,0.7356626,1.600671
902.2146,-0.03690215,0.5953058,0.4844877,0.5584694,1.163623,0.6890887,0.1963537,-0.3474132,0.7229671,0.879399,1.848884,1.342864
902.2521,-0.008780041,0.6650282,0.6120042,0.5084107,1.358132,0.6090864,0.3306465,-0.08914679,1.174152,0.7767246,2.315574,0.7154446
902.29,0.01734063,0.843512,0.7805688,0.4200783,1.438896,0.5395153,0.4140089,0.7724354,1.695775,0.5051141,2.41286,0.3293678
902.3282,-0.01039606,1.110406,0.8375065,0.3470441,1.431186,0.5033863,0.3073876,1.756996,1.531001,0.5547961,2.31155,0.07700777
902.3651,-0.08100375,1.30294,0.7936202,0.2392916,1.372916,0.5451232,0.248181,2.211977,1.049137,0.4529082,2.291453,0.2124697
902.4028,-0.1773576,1.387079,0.7186237,0.09361771,1.251292,0.6698703,0.007896364,2.352518,0.5352985,0.2098489,2.209761,0.9303077
902.4402,-0.272621,1.382227,0.7206127,-0.1033944,0.9223678,0.7605093,-0.06388795,2.355863,0.6286147,-0.5133985,0.8726401,1.671236
902.4777,-0.3943211,1.295895,0.7949182,-0.1123867,0.6173093,0.5063602,-0.3459952,2.171921,1.274754,-0.4300482,-0.3277071,0.5840471
902.5153,-0.5108748,1.110493,0.8226811,-0.1083541,0.6071131,0.3873091,-0.6525773,1.49477,1.734959,-0.6116135,-0.2533016,0.3072066
902.5522,-0.5963207,0.8584303,0.7231945,-0.03732954,0.5760089,0.4454095,-0.901235,0.3611101,1.535414,-0.1128718,-0.3969285,0.6637808
902.5897,-0.6042126,0.7147592,0.4993577,-0.0380277,0.6071437,0.5388594,-0.8153105,-0.2374503,0.7201171,-0.01051146,-0.2743978,1.010163
902.6273,-0.5779916,0.6928697,0.3640044,-0.09042439,0.6998565,0.6689075,-0.5167317,-0.3049634,0.3399919,-0.266661,0.04441792,1.403306
902.6646,-0.5889712,0.7036371,0.3063896,-0.1120726,0.9502772,0.83434,-0.5471904,-0.2879798,0.1841174,-0.2512047,1.222827,1.786369
902.7023,-0.6110662,0.7119662,0.3339817,-0.04476208,1.234632,0.822385,-0.6117803,-0.2877559,0.3575498,0.09035349,2.081446,1.336825
902.7396,-0.6488211,0.7382684,0.4400418,0.03377927,1.374461,0.7281745,-0.8047647,-0.1744384,0.8177292,0.1499188,2.367419,0.7515559
902.7773,-0.6807009,0.8381138,0.6013198,0.109403,1.404407,0.658684,-1.014725,0.3332961,1.397301,0.3043702,2.357646,0.4277678
902.8151,-0.6557865,1.049845,0.7347403,0.1684057,1.362733,0.6225706,-0.9695807,1.356031,1.633508,0.4350244,2.252592,0.2523452
902.8525,-0.5509288,1.284696,0.7355081,0.1893559,1.292271,0.6699797,-0.6847179,2.152287,1.214452,0.3945686,2.260787,0.5290395
902.8901,-0.4275398,1.421289,0.6648172,0.1941223,1.161538,0.755927,-0.2815453,2.406096,0.758839,0.4003292,2.06112,1.140937
902.9273,-0.3310914,1.452262,0.5679814,0.1571242,0.9188854,0.8188217,0.04788443,2.301663,0.2007014,0.1390695,1.191002,1.780916
902.9656,-0.314551,1.408291,0.5774971,0.1245709,0.5795494,0.6142748,-0.02705598,2.286079,0.1943067,0.01954026,-0.3720604,0.9030783
903.0021,-0.3200222,1.313491,0.7336049,0.1086111,0.5722159,0.4038711,-0.2226646,2.279815,0.9718037,-0.1109277,-0.3995379,0.3172827
903.0393,-0.3171888,1.03497,0.8749491,0.157197,0.5885196,0.4067883,-0.2886647,1.321976,1.832453,0.09067036,-0.4077805,0.4611996
903.0771,-0.3105533,0.7310094,0.7884917,0.1551795,0.6385854,0.4750654,-0.3305942,0.0924204,1.557779,0.04697116,-0.3191112,0.7417266
903.115,-0.2423559,0.6083826,0.5438496,0.1696459,0.7910266,0.6326504,0.1017679,-0.3171921,0.7016158,0.007785708,0.02388442,1.253371
903.1521,-0.2882147,0.649042,0.4541276,0.2114892,1.073383,0.8066756,-0.1618382,-0.337659,0.3519002,0.1806606,1.007843,1.804049
903.1901,-0.283684,0.7150587,0.4888913,0.231745,1.451688,0.8177845,-0.05958468,-0.2575212,0.4266981,0.1839045,2.26861,1.392544
903.2271,-0.2824246,0.8218026,0.5948269,0.2489284,1.71534,0.6018196,0.02275065,-0.120967,0.7291904,0.1802036,2.652292,0.2591865
903.2647,-0.3080114,0.9824768,0.7647961,0.2787946,1.719394,0.410987,-0.1230986,0.2247276,1.390594,0.2493782,2.326003,-0.3834695
903.3033,-0.3014709,1.289984,0.9159282,0.3098825,1.644516,0.3803219,-0.1585923,1.363649,1.902923,0.4525028,2.194765,-0.4424089
903.3399,-0.2863247,1.617816,0.8636199,0.2959146,1.578892,0.4365264,-0.1327722,2.504197,1.300369,0.473789,2.277567,-0.2564485
903.3771,-0.2919009,1.779149,0.6155533,0.2550361,1.475673,0.5734796,-0.1308173,2.620838,0.100178,0.4356979,2.429639,0.3340861
903.4146,-0.2961859,1.710765,0.4473718,0.1748448,1.184266,0.7828078,-0.1894429,2.149253,-0.4450037,0.2281766,1.809937,1.56107
903.4523,-0.2850706,1.657064,0.469703,0.0962435,0.7028851,0.6892747,-0.2196761,2.216618,-0.356507,0.0408619,-0.1277526,1.243327
903.4894,-0.2338099,1.595199,0.5929157,0.03882002,0.6166455,0.4490993,0.01159731,2.46403,0.1629058,-0.1748454,-0.3466185,0.611794
903.5272,-0.2137751,1.419142,0.7899038,0.03516969,0.6409808,0.384088,0.04315439,2.29753,1.19292,-0.2086349,-0.3276139,0.4329119
903.5641,-0.2353336,1.035806,0.8920171,0.02975107,0.6882265,0.4507605,-0.156984,0.954232,1.8856,-0.3135971,-0.2072991,0.7338616
903.6018,-0.2540956,0.7035618,0.6687254,0.08677019,0.7630002,0.5804669,-0.3076837,-0.1637555,1.163588,-0.09324114,-0.07433194,1.096675
903.6392,-0.2313112,0.6533938,0.4960976,0.1387931,0.930226,0.750944,0.01839428,-0.2839256,0.7391606,0.09626418,0.4284288,1.614883
903.6768,-0.2748904,0.6901582,0.4642511,0.1770077,1.229852,0.8684678,-0.09440491,-0.2785676,0.6345317,0.1540522,1.454849,1.842557
903.7144,-0.310466,0.7355043,0.5441426,0.1958176,1.516021,0.8294774,-0.2205731,-0.1436245,1.012172,0.199386,2.356763,1.370902
903.7522,-0.3583986,0.8544151,0.664035,0.2373611,1.735444,0.5633106,-0.2966846,0.06402224,1.273519,0.2927657,2.607161,0.07644314
903.7894,-0.379569,1.041827,0.8135266,0.2896885,1.710079,0.4528189,-0.3243029,0.6387163,1.727007,0.2279753,2.416308,-0.2524695
903.8271,-0.3899556,1.347815,0.9017835,0.3558153,1.659438,0.4408823,-0.3638041,1.780176,1.803105,0.5479512,2.404446,-0.1979039
903.8646,-0.3547715,1.635854,0.7888607,0.3673075,1.587875,0.4894417,-0.2388615,2.615105,0.9550906,0.2899251,2.47097,0.02667382
903.9023,-0.3239396,1.731665,0.5713174,0.4115202,1.457729,0.5928113,-0.06940717,2.535017,0.03294998,0.229161,2.437103,0.6798342
903.9399,-0.3261172,1.683414,0.4434461,0.5076204,1.236793,0.675363,-0.0006059408,2.185809,-0.3575794,0.6910427,1.989065,1.308169
903.9773,-0.3458903,1.618286,0.4560061,0.5413249,0.8572295,0.6614009,-0.02199379,2.131365,-0.3388783,0.9625557,0.5291289,1.506927
904.0145,-0.379185,1.574498,0.6259196,0.4234707,0.6209375,0.4418698,0.02808163,2.486317,0.5737526,0.6122016,-0.3402466,0.6431305
904.0516,-0.4915664,1.358497,0.785673,0.3550443,0.6034644,0.3720214,-0.3490365,2.013795,1.527474,0.5129021,-0.3662608,0.5583378
904.0894,-0.619565,0.9961238,0.7646178,0.2887934,0.5912713,0.3985845,-0.9115643,0.764229,1.692498,0.3701003,-0.359491,0.6976501
904.127,-0.6265288,0.7173026,0.500403,0.2226052,0.5889667,0.4573637,-0.9711187,-0.1827998,0.7669996,0.2566385,-0.3478428,0.8055443
904.1641,-0.5526611,0.6419755,0.3130484,0.1726646,0.6084703,0.55654,-0.6709769,-0.350744,0.3356214,0.1072918,-0.2572143,1.052843
904.2016,-0.4972867,0.6464445,0.1924269,0.1527487,0.7011465,0.7138434,-0.5800384,-0.3043668,-0.1060861,0.1184679,0.2099663,1.584227
904.239,-0.4468038,0.6155798,0.2362837,0.1721785,0.9279311,0.842797,-0.4714027,-0.3837367,0.2086893,0.4076466,1.210927,1.772565
904.2772,-0.4062253,0.6127992,0.3530075,0.1907082,1.192531,0.7925862,-0.4359864,-0.3336256,0.6745577,0.4832941,2.051832,1.212104
904.3143,-0.375832,0.6706371,0.5162316,0.187701,1.31362,0.6911418,-0.3781537,-0.05254102,1.206889,0.1592525,2.312698,0.7233
904.352,-0.3291269,0.8721281,0.7127905,0.2240647,1.353662,0.6232839,-0.3297221,0.9464216,1.710027,0.1829199,2.339952,0.4634706
904.3899,-0.2866667,1.146879,0.7602594,0.282082,1.329618,0.5808139,-0.1618191,1.855548,1.454667,0.3324703,2.267583,0.237766
904.4272,-0.2646883,1.352492,0.6983479,0.3585337,1.258732,0.6234587,0.002975553,2.293332,0.9061399,0.5107698,2.245752,0.5723127
904.4643,-0.2744956,1.452055,0.6160635,0.4310996,1.111068,0.698459,0.03731358,2.383577,0.428866,0.6611378,1.941342,1.206128
904.5033,-0.3177823,1.463574,0.5747643,0.4879204,0.7990282,0.7153174,0.01332977,2.33879,0.2221134,0.8644551,0.5376797,1.604091
904.5398,-0.3789431,1.412245,0.6545017,0.4073017,0.5769439,0.4298464,-0.03724727,2.350039,0.716049,0.5677837,-0.3981019,0.2764465
904.5768,-0.4874436,1.234236,0.7754788,0.3419423,0.586076,0.3824012,-0.3981483,1.807936,1.589662,0.4094943,-0.4086771,0.459231
904.6145,-0.5910136,0.9546858,0.7441586,0.2700713,0.5675477,0.4189004,-0.7911682,0.7369994,1.699434,0.4480443,-0.3705446,0.7160676
904.6519,-0.6237053,0.7233922,0.519626,0.1401624,0.5614249,0.4558046,-0.9995211,-0.129952,0.8809656,0.06800482,-0.3911526,0.7514215
904.6893,-0.5578997,0.6546237,0.3710639,0.03061861,0.5952829,0.5375002,-0.6394737,-0.3418053,0.3928609,-0.2535773,-0.2563664,0.9778706
904.7274,-0.4872435,0.6169344,0.2947017,-0.1023971,0.7532161,0.6994076,-0.4831404,-0.3828898,0.3130014,-0.6279618,0.4317997,1.487109
904.7644,-0.4270587,0.6124021,0.2826007,-0.108544,1.044448,0.8136162,-0.3140883,-0.369022,0.1275378,-0.2425924,1.552931,1.66419
904.8019,-0.3525148,0.59408,0.4127835,-0.004221602,1.287348,0.7690116,-0.1871773,-0.3590031,0.6663499,0.1350057,2.194276,1.166627
904.8394,-0.2519959,0.6466281,0.589164,0.09479888,1.400055,0.6748671,0.06381336,-0.04349649,1.240311,0.2320537,2.389678,0.6323466
904.8775,-0.1412115,0.8318124,0.7678165,0.2018623,1.422874,0.5821828,0.2312032,0.8871717,1.69423,0.3719696,2.338344,0.2175219
904.9152,-0.1039864,1.088557,0.8177242,0.2901578,1.364096,0.5420164,0.1310756,1.767258,1.513505,0.4299739,2.222558,0.04856575
904.9525,-0.1371861,1.28244,0.7752864,0.3737328,1.262863,0.60673,0.2129149,2.180676,1.040995,0.5534967,2.241299,0.5050057
904.9897,-0.2335026,1.377539,0.7132612,0.4598727,1.059384,0.7161793,-0.08796269,2.364532,0.6449669,0.8008183,1.736093,1.368729
